title,author,category,UK Key Stage,segments,char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,type_token_ratio,pronoun_freq,function_words_count,punctuation_frequency,sentiment_polarity,sentiment_subjectivity,readability grades_Kincaid,readability grades_ARI,readability grades_Coleman-Liau,readability grades_FleschReadingEase,readability grades_GunningFogIndex,readability grades_LIX,readability grades_SMOGIndex,readability grades_RIX,readability grades_DaleChallIndex,sentence info_characters_per_word,sentence info_syll_per_word,sentence info_words_per_sentence,sentence info_sentences_per_paragraph,sentence info_type_token_ratio,sentence info_characters,sentence info_syllables,sentence info_words,sentence info_wordtypes,sentence info_sentences,sentence info_paragraphs,sentence info_long_words,sentence info_complex_words,sentence info_complex_words_dc,word usage_tobeverb,word usage_auxverb,word usage_conjunction,word usage_pronoun,word usage_preposition,word usage_nominalization,sentence beginnings_pronoun,sentence beginnings_interrogative,sentence beginnings_article,sentence beginnings_subordination,sentence beginnings_conjunction,sentence beginnings_preposition,NER_PERSON,NER_NORP,NER_FAC,NER_ORG,NER_GPE,NER_LOC,NER_PRODUCT,NER_EVENT,NER_WORK_OF_ART,NER_LAW,NER_LANGUAGE,EMOT_fear,EMOT_anger,EMOT_trust,EMOT_surprise,EMOT_positive,EMOT_negative,EMOT_sadness,EMOT_disgust,EMOT_joy,EMOT_anticipation
The Four Million,O. Henry,,Key Stage 3 (KS3),"For it  introduces strong drink. I went into a café to—and while it was being mixed I asked the man who  grabs up your hot Scotch spoon as soon as you lay it down what he  understood by the term, epithet, description, designation,  characterisation or appellation, viz. : a ""Man About Town."" ""Why,"" said he, carefully, ""it means a fly guy that's wise to the  all-night push—see? It's a hot sport that you can't bump to the rail  anywhere between the Flatirons—see? I guess that's about what it  means.""",502.0,113.0,6.0,3.654867256637168,18.83333333333333,0.6548672566371682,0.0619469026548672,46.0,0.0517928286852589,0.2722222222222222,0.7215277777777778,35.620000000000005,44.86042105263159,7.345261778947368,8.890000000000015,41.78947368421053,107.63157894736842,19.431676725154983,12.0,11.67271052631579,3.9894736842105263,1.2,95.0,1.0,0.7263157894736842,379.0,114.0,95.0,69.0,1.0,1.0,12.0,9.0,20.0,2.0,1.0,2.0,17.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
Shirley,Charlotte Brontë,,Key Stage 3 (KS3),"My thousand a year is not merely a matter of dirty  bank-notes and jaundiced guineas (let me speak respectfully of both,  though, for I adore them), but, it may be, health to the drooping,  strength to the weak, consolation to the sad. I was determined to make  something of it better than a fine old house to live in, than satin  gowns to wear, better than deference from acquaintance and homage from  the poor. Here is to begin.",430.0,92.0,3.0,3.771739130434783,30.666666666666668,0.6630434782608695,0.0434782608695652,41.0,0.0348837209302325,0.0480027548209366,0.5840909090909091,30.10948717948718,37.67807692307692,8.922312705128206,18.118846153846174,35.3025641025641,93.3846153846154,18.491933384829668,12.0,10.339402564102564,4.269230769230769,1.294871794871795,78.0,1.0,0.7307692307692307,333.0,101.0,78.0,57.0,1.0,1.0,12.0,8.0,14.0,4.0,1.0,3.0,7.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.375,0.1875,0.0,0.0625,0.0625,0.0625
"Sketches by Boz, Illustrative of Every-Day Life and Every-Day People",Charles Dickens,,Key Stage 5 (KS5),"Here's poor dear Mrs. Sulliwin, as has five blessed  children of her own, can't go out a charing for one arternoon, but what  hussies must be a comin', and 'ticing avay her oun' 'usband, as she's  been married to twelve year come next Easter Monday, for I see the  certificate ven I vas a drinkin' a cup o' tea vith her, only the werry  last blessed Ven'sday as ever was sent. I 'appen'd to say  promiscuously, ""Mrs. Sulliwin,"" says I—'    'What do you mean by hussies?'",470.0,109.0,2.0,3.467889908256881,54.5,0.7247706422018348,0.073394495412844,36.0,0.0638297872340425,0.0196428571428571,0.5148809523809524,33.9043956043956,41.926593406593405,6.165803857142862,14.06560439560441,37.71868131868132,105.28571428571428,12.486832980505138,13.0,13.702627472527473,3.791208791208791,1.1868131868131868,91.0,1.0,0.8021978021978022,345.0,108.0,91.0,73.0,1.0,1.0,13.0,3.0,32.0,3.0,2.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0
The Mill on the Floss,George Eliot,Harvard Classics,Key Stage 3 (KS3),"Sally, as you are aware, lost no time in presenting Lucy at the parlour  door, for to have so dirty an object introduced into the house at Garum  Firs was too great a weight to be sustained by a single mind. ""Goodness gracious!"" aunt Pullet exclaimed, after preluding by an  inarticulate scream; ""keep her at the door, Sally! Don't bring her off  the oil-cloth, whatever you do.""",379.0,83.0,4.0,3.771084337349397,20.75,0.7349397590361446,0.0481927710843373,34.0,0.0448548812664907,0.0471428571428571,0.5028571428571429,27.068235294117645,32.864558823529414,9.09932927941177,22.112058823529424,31.31764705882353,84.17647058823529,17.491376746189438,11.0,11.653417647058824,4.3088235294117645,1.3676470588235294,68.0,1.0,0.8088235294117647,293.0,93.0,68.0,55.0,1.0,1.0,11.0,7.0,20.0,3.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0454545454545454,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.1818181818181818,0.0909090909090909,0.1363636363636363,0.0454545454545454,0.0909090909090909
Fathers and Sons,Ivan Sergeevich Turgenev,,Key Stage 3 (KS3),"""Quite so (formerly we had Hegelists, and now they have become  Nihilists)--God send you health and a general's rank, but also let us  see how you will contrive to exist in an absolute void, an airless  vacuum. Pray ring the bell, brother Nikolai, for it is time for me to  take my cocoa."" Nikolai Petrovitch did as requested, and also shouted for Duniasha;  but, instead of the latter, there issued on to the terrace Thenichka  in person.",439.0,96.0,3.0,3.7395833333333335,32.0,0.7604166666666666,0.0625,38.0,0.0432801822323462,-0.0930555555555555,0.3833333333333333,31.79974683544304,38.22164556962025,8.981504329113925,7.781645569620281,33.6253164556962,100.51898734177216,13.954451150103322,17.0,11.752241772151898,4.278481012658228,1.4050632911392404,79.0,1.0,0.8227848101265823,338.0,111.0,79.0,65.0,1.0,1.0,17.0,4.0,21.0,1.0,1.0,5.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.1666666666666666
The tower treasure,Franklin W. Dixon,,Key Stage 2 (KS2),"In the far distance, along the tracks, they could see a little red  railway station, and back of that the roofs and spires of a village. Nearer still they could see the spindly legs and squat bulk of a water  tank, painted a bright scarlet. This water tank was not far from the  railway station, but half a mile down the track, and only a few hundred  yards from the place where the Hardy boys were seated, rose the bulk of  another water station.",447.0,94.0,3.0,3.8191489361702127,31.33333333333333,0.5851063829787234,0.0212765957446808,38.0,0.0223713646532438,0.0582070707070707,0.5277777777777777,30.65571428571429,40.13892857142857,8.27634741666667,24.889285714285748,34.07619047619048,98.28571428571428,8.477225575051662,12.0,10.810519047619048,4.154761904761905,1.1428571428571428,84.0,1.0,0.6309523809523809,349.0,96.0,84.0,53.0,1.0,1.0,12.0,1.0,16.0,2.0,2.0,5.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The Mysteries of Udolpho,Ann Ward Radcliffe,Gothic Fiction,Key Stage 5 (KS5),"While the Countess enquired for refreshment, the Count, attended by his  son, went to look over some part of the château, and Lady Blanche  reluctantly remained to witness the discontent and ill-humour of her  step-mother. ""How long have you lived in this desolate place?"" said her ladyship, to  the old housekeeper, who came to pay her duty. ""Above twenty years, your ladyship, on the next feast of St. Jerome."" ""How happened it, that you have lived here so long, and almost alone,  too?",488.0,105.0,6.0,3.8666666666666663,17.5,0.6476190476190476,0.0476190476190476,42.0,0.0491803278688524,0.0,0.22,33.41373493975904,41.57710843373494,10.691680927710845,3.334578313253033,39.94698795180723,103.48192771084337,23.4939015319192,17.0,11.938601204819276,4.566265060240964,1.4096385542168677,83.0,1.0,0.7590361445783133,379.0,117.0,83.0,63.0,1.0,1.0,17.0,14.0,22.0,0.0,0.0,3.0,10.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25
Kidnapped,Robert Louis Stevenson,Children's Literature,Key Stage 2 (KS2),"""Do you wish to hang your father?"" and  forgetful of my presence, carried on at him a long time together in the  Gaelic, the young man answering nothing; only the wife, at the name of  hanging, throwing her apron over her face and sobbing out louder than  before. * Mad.",270.0,60.0,3.0,3.65,20.0,0.8166666666666667,0.0666666666666666,26.0,0.0407407407407407,-0.135,0.64,18.932244897959183,22.871224489795917,8.314747551020414,46.60204081632656,22.048979591836737,67.36734693877551,12.486832980505138,9.0,8.967104081632653,4.204081632653061,1.3061224489795915,49.0,1.0,0.8571428571428571,206.0,64.0,49.0,42.0,1.0,1.0,9.0,3.0,9.0,0.0,0.0,2.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.2307692307692307
Bambi,Felix Salten,,Key Stage 2 (KS2),"You can see  it for yourselves. It's much more likely to be a tooth that He throws  at us. Think about it, that would explain a lot. And so you die  because He bites you."" Young Karus breathed a deep sigh. ""Will He never stop chasing us  down?"" Then Marena spoke, the girl was now nearly an adult. ""That means that  one day He'll come and join us and be as gentle as we are. He'll play  games with us, everyone in the forest will be happy and we'll make  peace together."" Mrs. Nettla shrieked with laughter.",507.0,119.0,10.0,3.436974789915966,11.9,0.6974789915966386,0.1176470588235294,51.0,0.0453648915187376,0.1930555555555555,0.586111111111111,36.30099009900991,46.83742574257426,6.086680663366337,14.694257425742592,41.5881188118812,109.91089108910892,12.486832980505138,9.0,11.14748613861386,3.772277227722772,1.0594059405940597,101.0,1.0,0.7722772277227723,381.0,107.0,101.0,78.0,1.0,1.0,9.0,3.0,16.0,5.0,4.0,4.0,22.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.1578947368421052,0.0526315789473684,0.2631578947368421,0.1052631578947368,0.0526315789473684,0.0,0.1578947368421052,0.1578947368421052
Little Dorrit,Charles Dickens,,Key Stage 4 (KS4),"Mr Frederick going out?' 'Yes, Chivery, my brother is going home to bed. He is tired, and  not quite well. Take care, Frederick, take care. Good night, my dear  Frederick!' Shaking hands with his brother, and touching his greasy hat to the  company in the Lodge, Frederick slowly shuffled out of the door which  Mr Chivery unlocked for him. The Father of the Marshalsea showed the  amiable solicitude of a superior being that he should come to no harm.",452.0,96.0,7.0,3.84375,13.714285714285714,0.65625,0.03125,35.0,0.0398230088495575,0.275,0.62,31.05291139240507,38.99670886075949,9.949074746835445,13.136075949367113,34.131645569620254,100.51898734177216,15.24744871391589,17.0,11.352494936708862,4.443037974683544,1.3417721518987342,79.0,1.0,0.7341772151898734,351.0,106.0,79.0,58.0,1.0,1.0,17.0,5.0,19.0,3.0,1.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.1818181818181818,0.0,0.4545454545454545,0.1818181818181818,0.0,0.0909090909090909,0.0,0.0
The Adventures of Pinocchio,Carlo Collodi,,Key Stage 2 (KS2),"The play continued for a few minutes, and then suddenly, without any  warning, Harlequin stopped talking. Turning toward the audience, he  pointed to the rear of the orchestra, yelling wildly at the same time:    ""Look, look! Am I asleep or awake? Or do I really see Pinocchio there?"" ""Yes, yes! It is Pinocchio!"" screamed Pulcinella. ""It is! It is!"" shrieked Signora Rosaura, peeking in from the side of  the stage. ""It is Pinocchio! It is Pinocchio!"" yelled all the Marionettes, pouring  out of the wings. ""It is Pinocchio.",525.0,121.0,14.0,3.636363636363636,8.642857142857142,0.5867768595041323,0.024793388429752,45.0,0.0628571428571428,0.132587890625,0.265,35.223181818181814,43.87204545454545,10.45593938636364,-0.7327272727272458,37.47272727272728,117.54545454545456,15.24744871391589,26.0,12.845959090909092,4.5227272727272725,1.3977272727272727,88.0,1.0,0.7272727272727273,398.0,123.0,88.0,64.0,1.0,1.0,26.0,5.0,27.0,6.0,0.0,3.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.2
This Side of Paradise,F. Scott Fitzgerald,,Key Stage 4 (KS4),"A calm virility and a dreamy humor, marked contrasts to her        level-headedness—into these moods she slipped sometimes as a        refuge. She could do the most prosy things (though she was wise        enough never to stultify herself with such ""household arts"" as        _knitting_ and _embroidery_), yet immediately afterward pick up a        book and let her imagination rove as a formless cloud with the        wind.",424.0,71.0,2.0,4.535211267605634,35.5,0.8028169014084507,0.0704225352112676,29.0,0.0306603773584905,0.2666666666666666,0.625,27.43875,33.45765625,12.309295703125002,12.331250000000026,31.225,85.875,19.431676725154983,14.0,11.745275,4.859375,1.53125,64.0,1.0,0.8125,311.0,98.0,64.0,52.0,1.0,1.0,14.0,9.0,20.0,1.0,1.0,4.0,7.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111
The Golden Road,L. M. Montgomery,Children's Literature,Key Stage 3 (KS3),"Come  on--we've got to keep moving. The snow ain't so deep yet. Take hold of  my hand, Cecily. We must all hold together. Come, now."" ""It won't be nice to be frozen to death, but if we get through alive  think what a story we'll have to tell,"" said the Story Girl between her  chattering teeth. In my heart I did not believe we would ever get through alive. It was  almost pitch dark now, and the snow grew deeper every moment. We were  chilled to the heart.",458.0,111.0,9.0,3.315315315315315,12.333333333333334,0.6846846846846847,0.072072072072072,43.0,0.0502183406113537,0.1299999999999999,0.5199999999999999,32.34652173913044,42.18130434782609,5.863124956521741,27.0158695652174,38.10434782608696,99.6086956521739,12.486832980505138,7.0,10.087634782608696,3.739130434782609,1.0217391304347827,92.0,1.0,0.7717391304347826,344.0,94.0,92.0,71.0,1.0,1.0,7.0,3.0,11.0,4.0,2.0,3.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.1764705882352941,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1764705882352941
The Submarine Boys and the Middies,Victor G. Durham,Children's Book Series,Key Stage 3 (KS3),"demanded Jacob Farnum. ""You don't think I'm doing this just for fun, do you, sir?"" asked Captain  Jack, with a smile. ""No; I know you generally have an object when you do anything unusual,""  responded the shipbuilder, good-humoredly. ""You know, of course, sir, that noises sound with a good deal of  exaggeration when you hear them under water?"" ""Yes; of course.""",363.0,87.0,6.0,3.5402298850574714,14.5,0.6206896551724138,0.1034482758620689,31.0,0.0743801652892562,0.325,0.4666666666666667,25.275238095238095,30.554761904761904,9.30224193650794,26.061428571428596,30.27936507936508,77.28571428571429,18.491933384829668,9.0,11.022093650793652,4.349206349206349,1.380952380952381,63.0,1.0,0.7777777777777778,274.0,87.0,63.0,49.0,1.0,1.0,9.0,8.0,17.0,0.0,0.0,0.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238095238095238,0.1428571428571428,0.2857142857142857,0.0,0.0,0.0,0.1904761904761904,0.1428571428571428
Far from the Madding Crowd,Thomas Hardy,,Key Stage 4 (KS4),"he said ""Benjy Pennyways were not a  true man or an honest baily—as big a betrayer as Judas Iscariot  himself. But to think she can manage alone!"" He allowed his head to  swing laterally three or four times in silence. ""Never in all my  creeping up—never!""",256.0,54.0,4.0,3.907407407407408,13.5,0.8518518518518519,0.0555555555555555,21.0,0.03125,0.1416666666666666,0.55,19.60083333333333,21.900625,7.714682812499998,40.02750000000002,20.866666666666667,64.66666666666667,10.745966692414834,8.0,9.635841666666666,4.104166666666667,1.3958333333333333,48.0,1.0,0.8958333333333334,197.0,67.0,48.0,43.0,1.0,1.0,8.0,2.0,11.0,1.0,1.0,3.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.2307692307692307,0.0,0.2307692307692307,0.0,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0769230769230769
Howards End,E. M. Forster,,Key Stage 3 (KS3),"""Lucky people!"" ""I can hardly imagine Charles in Italy."" ""Doesn't he care for travelling?"" ""He likes travel, but he does see through foreigners so. What he enjoys  most is a motor tour in England, and I think that would have carried the  day if the weather had not been so abominable. His father gave him a car  for a wedding present, which for the present is being stored at Howards  End."" ""I suppose you have a garage there?"" ""Yes.",433.0,102.0,8.0,3.549019607843137,12.75,0.6862745098039216,0.088235294117647,45.0,0.0531177829099307,0.125,0.375,29.77,37.881,7.9367440999999985,24.115000000000023,34.0,97.5,13.954451150103322,14.0,10.7625,4.1,1.2,80.0,1.0,0.8,328.0,96.0,80.0,64.0,1.0,1.0,14.0,4.0,16.0,4.0,2.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.2142857142857142,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.0,0.0714285714285714,0.1428571428571428,0.1428571428571428
The Pickwick Papers,Charles Dickens,,Key Stage 5 (KS5),"In pursuance of this notable resolution, the services of the mottled-  faced gentleman and of two other very fat coachmen--selected by Mr.  Weller, probably, with a view to their width and consequent wisdom--were  put into requisition; and this assistance having been secured, the party  proceeded to the public-house in Portugal Street, whence a messenger was  despatched to the Insolvent Court over the way, requiring Mr. Solomon  Pell's immediate attendance.",461.0,82.0,1.0,4.719512195121951,82.0,0.7560975609756098,0.0,32.0,0.0368763557483731,0.1916666666666666,0.3916666666666666,31.26428571428572,38.80214285714285,15.275722357142858,-4.409285714285701,38.285714285714285,102.85714285714286,26.2379000772445,23.0,13.875642857142855,5.357142857142857,1.6571428571428573,70.0,1.0,0.8,375.0,116.0,70.0,56.0,1.0,1.0,23.0,18.0,30.0,3.0,0.0,3.0,3.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.1428571428571428
